,,,,,,
Log Time Stamp,FT108,FT109,LT108,PT115a,PT115b,Pump Speed/%
09-04-2023 10:57:12,170.498901367188,191.5556640625,72.1018447875977,0.845313131809235,1.57416677474976,10
09-04-2023 10:57:15,170.547790527344,191.5556640625,71.850212097168,0.845319926738739,1.57401585578918,10
09-04-2023 10:57:18,169.895660400391,191.5556640625,71.606086730957,0.845303893089294,1.57362532615662,10
09-04-2023 10:57:21,169.937515258789,191.5556640625,71.3762283325195,0.845298588275909,1.57277286052704,10
09-04-2023 10:57:24,170.532501220703,191.5556640625,71.1471939086914,0.845280230045319,1.57223618030548,10
09-04-2023 10:57:27,170.473999023438,191.5556640625,70.8979415893555,0.845287442207336,1.57185912132263,10
09-04-2023 10:57:30,170.290786743164,191.5556640625,70.6760482788086,0.84529310464859,1.57128000259399,10
09-04-2023 10:57:33,170.257934570313,191.5556640625,70.4389877319336,0.845311343669891,1.57068657875061,10
09-04-2023 10:57:36,170.28303527832,191.828536987305,70.2007217407227,0.845339775085449,1.57037711143494,10
09-04-2023 10:57:39,170.32194519043,191.844665527344,69.9521102905273,0.845303118228912,1.57026517391205,10
09-04-2023 10:57:42,169.6787109375,191.5556640625,69.6984558105469,0.845268905162811,1.5701185464859,10
09-04-2023 10:57:45,169.763656616211,191.5556640625,69.4865646362305,0.845243990421295,1.5698299407959,10
09-04-2023 10:57:48,169.725082397461,191.5556640625,69.2455139160156,0.845229804515839,1.5695241689682,10
09-04-2023 10:57:51,169.636306762695,191.5556640625,68.9897308349609,0.845250308513641,1.56937861442566,10
09-04-2023 10:57:54,170.357086181641,191.823120117188,68.7650299072266,0.845255255699158,1.56927692890167,10
09-04-2023 10:57:57,170.765396118164,192.1171875,68.5210189819336,0.845263242721558,1.56892621517181,10
09-04-2023 10:58:00,170.676544189453,192.1171875,68.2842407226563,0.845257461071014,1.56860637664795,10
09-04-2023 10:58:03,169.904830932617,192.1171875,68.0476150512695,0.845223903656006,1.56848132610321,10
09-04-2023 10:58:06,169.630004882813,191.886978149414,67.7770614624023,0.845221877098084,1.56820750236511,10
09-04-2023 10:58:09,169.500915527344,191.78564453125,67.509651184082,0.845236837863922,1.56795275211334,10
09-04-2023 10:58:12,169.186004638672,192.193756103516,67.2598876953125,0.845234215259552,1.56781494617462,10
09-04-2023 10:58:15,169.522506713867,192.380996704102,67.0220031738281,0.845244824886322,1.56772792339325,10
09-04-2023 10:58:18,170.258926391602,192.568252563477,66.7710342407227,0.84526139497757,1.56758177280426,10
09-04-2023 10:58:21,170.669998168945,192.448440551758,66.5465774536133,0.845294773578644,1.56724560260773,10
09-04-2023 10:58:24,170.313095092773,192.1171875,66.2976226806641,0.845295786857605,1.56719064712524,10
09-04-2023 10:58:27,170.299774169922,192.1171875,66.0479507446289,0.845268607139587,1.56706929206848,10
09-04-2023 10:58:30,170.106399536133,192.1171875,65.8058471679688,0.845271348953247,1.56685078144073,10
09-04-2023 10:58:33,169.779754638672,192.1171875,65.556884765625,0.845274984836578,1.5666778087616,10
09-04-2023 10:58:36,169.875869750977,192.1171875,65.3353118896484,0.845267474651337,1.56634771823883,10
09-04-2023 10:58:39,169.987213134766,192.344772338867,65.0878601074219,0.845287024974823,1.56619489192963,10
09-04-2023 10:58:42,169.740341186523,192.450378417969,64.8266830444336,0.845290839672089,1.56627595424652,10
09-04-2023 10:58:45,169.313217163086,192.231704711914,64.5856628417969,0.845268189907074,1.56606554985046,10
09-04-2023 10:58:48,169.646011352539,192.511962890625,64.3437118530273,0.845266699790955,1.56595039367676,10
09-04-2023 10:58:51,169.936172485352,192.402420043945,64.1013412475586,0.84526526927948,1.56579232215881,10
09-04-2023 10:58:54,170.029510498047,192.1171875,63.8556060791016,0.845248758792877,1.56556046009064,10
09-04-2023 10:58:57,170.068344116211,192.1171875,63.6386985778809,0.845251977443695,1.56557607650757,10
09-04-2023 10:59:00,169.933227539063,192.1171875,63.3996276855469,0.845273315906525,1.56550228595734,10
09-04-2023 10:59:03,169.787857055664,192.341400146484,63.1522636413574,0.845306992530823,1.56542992591858,10
09-04-2023 10:59:06,169.852767944336,192.407272338867,62.9071731567383,0.845317780971527,1.5652939081192,10
09-04-2023 10:59:09,169.942031860352,192.1171875,62.6615753173828,0.845291495323181,1.56520903110504,10
09-04-2023 10:59:12,169.273086547852,192.039443969727,62.4286231994629,0.845272481441498,1.56507575511932,10
09-04-2023 10:59:15,169.465927124023,191.841415405273,62.1690254211426,0.845253169536591,1.56485545635223,10
09-04-2023 10:59:18,170.100357055664,191.643402099609,61.9420585632324,0.845249056816101,1.56465685367584,10
09-04-2023 10:59:21,170.001159667969,191.868301391602,61.7222137451172,0.845249354839325,1.56449592113495,10
09-04-2023 10:59:24,170.019836425781,191.863342285156,61.4966087341309,0.845248997211456,1.56453633308411,10
09-04-2023 10:59:27,169.852172851563,191.738693237305,61.2278709411621,0.845290660858154,1.56471812725067,10
09-04-2023 10:59:30,169.556213378906,192.1171875,60.9761390686035,0.845306813716888,1.56472945213318,10
09-04-2023 10:59:33,169.762908935547,192.1171875,60.7537574768066,0.845299899578095,1.56442487239838,10
09-04-2023 10:59:36,170.560150146484,192.1171875,60.5134201049805,0.845317900180817,1.56421232223511,10
09-04-2023 10:59:39,169.731033325195,192.1171875,60.2502708435059,0.84530121088028,1.56428837776184,10
09-04-2023 10:59:42,168.571044921875,192.1171875,60.0296592712402,0.845337390899658,1.56406128406525,10
09-04-2023 10:59:45,169.491165161133,191.839447021484,59.7884902954102,0.845341205596924,1.5639214515686,10
09-04-2023 10:59:48,170.243682861328,191.83349609375,59.533878326416,0.845297276973724,1.56385684013367,10
09-04-2023 10:59:51,170.243789672852,191.837951660156,59.2997283935547,0.845271706581116,1.56383800506592,10
09-04-2023 10:59:54,170.45881652832,191.835098266602,59.0426445007324,0.845275402069092,1.5637800693512,10
09-04-2023 10:59:57,170.250259399414,192.1171875,58.8244323730469,0.845296204090118,1.56366300582886,10
09-04-2023 11:00:00,169.75569152832,192.1171875,58.5822257995606,0.84531968832016,1.56347680091858,10
09-04-2023 11:00:03,169.425720214844,192.1171875,58.3279914855957,0.845317423343658,1.5634868144989,10
09-04-2023 11:00:06,169.52799987793,192.1171875,58.1056632995606,0.845329463481903,1.56338906288147,10
09-04-2023 11:00:09,170.000869750977,192.1171875,57.8637809753418,0.845338881015778,1.56317627429962,10
09-04-2023 11:00:12,169.402572631836,192.29182434082,57.6246719360352,0.845368981361389,1.5630955696106,10
09-04-2023 11:00:15,169.237655639648,192.504959106445,57.3645896911621,0.845385789871216,1.56295919418335,10
09-04-2023 11:00:18,169.842269897461,192.289077758789,57.1505355834961,0.845400214195252,1.56305205821991,10
09-04-2023 11:00:21,172.06657409668,210.650604248047,56.9011306762695,0.845391690731049,1.60556364059448,10
09-04-2023 11:00:24,198.46711730957,260.090576171875,56.5675048828125,0.845405042171478,1.72551655769348,10
09-04-2023 11:00:27,251.29248046875,285.406127929688,56.181282043457,0.845389246940613,1.78572416305542,10
09-04-2023 11:00:30,259.259643554688,298.86962890625,55.7881240844727,0.845384836196899,1.80061328411102,10
09-04-2023 11:00:33,260.966918945313,303.828582763672,55.4274215698242,0.845382213592529,1.8039710521698,10
09-04-2023 11:00:36,261.561706542969,305.386169433594,55.0536613464356,0.845379233360291,1.8045848608017,10
09-04-2023 11:00:39,261.967193603516,305.832550048828,54.6825981140137,0.845377624034882,1.80322992801666,10
09-04-2023 11:00:42,261.544158935547,306.113220214844,54.3073348999023,0.845378458499908,1.80213248729706,10
09-04-2023 11:00:45,261.378295898438,306.050323486328,53.9608535766602,0.845389842987061,1.80179309844971,10
09-04-2023 11:00:48,261.281036376953,306.012390136719,53.6206588745117,0.845398247241974,1.80097281932831,10
09-04-2023 11:00:51,260.994232177734,306.279083251953,53.3127212524414,0.845367550849915,1.79996371269226,10
09-04-2023 11:00:54,261.276977539063,306.008148193359,53.0144271850586,0.845351338386536,1.79961812496185,10
09-04-2023 11:00:57,262.403717041016,305.291259765625,52.7346801757813,0.845350444316864,1.79923403263092,10
09-04-2023 11:01:00,262.117492675781,305.650085449219,52.4362716674805,0.845343172550201,1.79860484600067,10
09-04-2023 11:01:03,261.958679199219,305.369384765625,52.146411895752,0.845345079898834,1.79873216152191,10
09-04-2023 11:01:06,261.294647216797,305.290710449219,51.9304084777832,0.845347821712494,1.79864609241486,10
09-04-2023 11:01:09,261.9345703125,305.717559814453,51.7088012695313,0.845337450504303,1.79878258705139,10
09-04-2023 11:01:12,261.055023193359,305.717559814453,51.4828453063965,0.845349550247192,1.79899775981903,10
09-04-2023 11:01:15,262.017974853516,305.850280761719,51.2774658203125,0.845362067222595,1.79853796958923,10
09-04-2023 11:01:18,261.71875,306.146942138672,51.1257171630859,0.845372319221497,1.79805290699005,10
09-04-2023 11:01:21,262.036285400391,305.846893310547,50.9601783752441,0.845364391803742,1.79729104042053,15
09-04-2023 11:01:24,261.816192626953,306.153106689453,50.793083190918,0.845353841781616,1.79701042175293,15
09-04-2023 11:01:27,261.951965332031,305.717559814453,50.6343612670898,0.84536337852478,1.79673445224762,15
09-04-2023 11:01:30,261.945587158203,306.04248046875,50.5085258483887,0.845334827899933,1.7948602437973,15
09-04-2023 11:01:33,261.865966796875,305.872467041016,50.3304672241211,0.845353901386261,1.7939658164978,15
09-04-2023 11:01:36,261.6982421875,305.339233398438,50.1712875366211,0.845380425453186,1.79309189319611,15
09-04-2023 11:01:39,261.702941894531,305.900787353516,50.0226440429688,0.845373094081879,1.79322850704193,15
09-04-2023 11:01:42,261.382629394531,306.279083251953,49.9152984619141,0.845382034778595,1.79349279403687,15
09-04-2023 11:01:45,261.381164550781,306.279083251953,49.7876815795898,0.845382392406464,1.7941415309906,15
09-04-2023 11:01:48,260.837646484375,305.916351318359,49.6377983093262,0.845407247543335,1.79431807994843,15
09-04-2023 11:01:51,261.069793701172,305.338012695313,49.528938293457,0.845411360263825,1.79438614845276,15
09-04-2023 11:01:54,261.661254882813,305.717559814453,49.4237518310547,0.845410406589508,1.79404139518738,15
09-04-2023 11:01:57,261.776092529297,305.876770019531,49.3223037719727,0.845416963100433,1.79449415206909,15
09-04-2023 11:02:00,261.696594238281,306.156616210938,49.2206840515137,0.845395565032959,1.79447519779205,15
09-04-2023 11:02:03,261.569244384766,305.917144775391,49.1365203857422,0.845388293266296,1.79441130161285,15
09-04-2023 11:02:06,261.382598876953,305.338165283203,49.0639457702637,0.845402538776398,1.79450273513794,15
09-04-2023 11:02:09,262.417724609375,305.536407470703,48.9785346984863,0.845420002937317,1.79466104507446,15
09-04-2023 11:02:12,261.78955078125,305.377014160156,48.9064178466797,0.845450937747955,1.79445469379425,15
09-04-2023 11:02:15,261.732788085938,305.717559814453,48.8277320861816,0.845479190349579,1.79433155059814,15
09-04-2023 11:02:18,261.535552978516,305.717559814453,48.7747192382813,0.845471560955048,1.79466772079468,15
09-04-2023 11:02:21,261.403167724609,305.717559814453,48.7186546325684,0.845479249954224,1.7952071428299,15
09-04-2023 11:02:24,261.501007080078,305.717559814453,48.6647529602051,0.845482289791107,1.79525256156921,15
09-04-2023 11:02:27,261.670532226563,305.717559814453,48.6163597106934,0.845473945140839,1.79545974731445,15
09-04-2023 11:02:30,261.733428955078,305.717559814453,48.5728759765625,0.845456480979919,1.79506766796112,15
09-04-2023 11:02:33,261.740356445313,305.440734863281,48.5321311950684,0.845467925071716,1.79501640796661,15
09-04-2023 11:02:36,261.777587890625,305.062347412109,48.4972648620606,0.845463871955872,1.7949515581131,15
09-04-2023 11:02:39,261.854431152344,304.752502441406,48.463565826416,0.84546971321106,1.79539477825165,15
09-04-2023 11:02:42,261.967956542969,304.870483398438,48.4389228820801,0.845494091510773,1.7954181432724,15
09-04-2023 11:02:45,261.490142822266,305.650177001953,48.4132995605469,0.845517992973328,1.79589796066284,15
09-04-2023 11:02:48,261.373870849609,305.369415283203,48.3961601257324,0.845509350299835,1.79548037052155,15
09-04-2023 11:02:51,262.039947509766,305.291107177734,48.3756866455078,0.845499932765961,1.79491007328033,15
09-04-2023 11:02:54,262.153198242188,305.639739990234,48.357536315918,0.845541477203369,1.79535102844238,15
09-04-2023 11:02:57,261.949310302734,305.318634033203,48.3404121398926,0.845559239387512,1.7955447435379,15
09-04-2023 11:03:00,261.848785400391,305.156036376953,48.328670501709,0.845552742481232,1.79560232162476,15
09-04-2023 11:03:03,261.482849121094,305.156036376953,48.3169250488281,0.845523238182068,1.79563426971436,15
09-04-2023 11:03:06,262.034149169922,305.291839599609,48.3053665161133,0.845514476299286,1.79553627967834,15
09-04-2023 11:03:09,261.227325439453,305.582946777344,48.2945289611816,0.845528423786163,1.79492378234863,15
09-04-2023 11:03:12,261.591064453125,305.291320800781,48.2840614318848,0.845503032207489,1.79506409168243,15
09-04-2023 11:03:15,261.888153076172,305.650024414063,48.2734870910645,0.845466315746307,1.79503262042999,15
09-04-2023 11:03:18,261.867950439453,305.369415283203,48.263858795166,0.845467031002045,1.79519629478455,15
09-04-2023 11:03:21,261.493377685547,305.156036376953,48.2504119873047,0.845486342906952,1.79527342319489,15
09-04-2023 11:03:24,261.450866699219,305.156036376953,48.240291595459,0.845479190349579,1.79510188102722,15
09-04-2023 11:03:27,261.288116455078,305.156036376953,48.2268142700195,0.845511376857758,1.79455459117889,15
09-04-2023 11:03:30,260.557861328125,305.156036376953,48.2193756103516,0.845509648323059,1.7947393655777,15
09-04-2023 11:03:33,261.348541259766,305.156036376953,48.2093658447266,0.845520079135895,1.7948135137558,15
09-04-2023 11:03:36,260.955352783203,305.156036376953,48.2034759521484,0.845591127872467,1.79443550109863,15
09-04-2023 11:03:39,261.980163574219,305.156036376953,48.192985534668,0.845624566078186,1.79440152645111,15
09-04-2023 11:03:42,262.070068359375,305.398223876953,48.1838302612305,0.845590472221375,1.79405355453491,15
09-04-2023 11:03:45,261.756530761719,306.220275878906,48.1750640869141,0.845621705055237,1.79365229606628,15
09-04-2023 11:03:48,261.716033935547,305.947540283203,48.1647415161133,0.84557056427002,1.7938414812088,15
09-04-2023 11:03:51,261.594055175781,305.629943847656,48.1630783081055,0.845541715621948,1.79359042644501,15
09-04-2023 11:03:54,261.586212158203,305.106658935547,48.1567230224609,0.845538139343262,1.79402458667755,15
09-04-2023 11:03:57,261.884429931641,304.783111572266,48.1595458984375,0.845541059970856,1.79359638690948,15
09-04-2023 11:04:00,261.122802734375,305.025451660156,48.1570129394531,0.845542550086975,1.79389119148254,15
09-04-2023 11:04:03,261.775177001953,305.630859375,48.1537170410156,0.845511734485626,1.79309153556824,15
09-04-2023 11:04:06,261.36376953125,305.24609375,48.1510848999023,0.845507085323334,1.79315567016602,15
09-04-2023 11:04:09,261.944885253906,305.601531982422,48.1459426879883,0.845446825027466,1.79253590106964,15
09-04-2023 11:04:12,261.450805664063,305.37158203125,48.146598815918,0.845492422580719,1.79331409931183,15
09-04-2023 11:04:15,261.696136474609,305.070037841797,48.1411552429199,0.845546245574951,1.79331731796265,15
09-04-2023 11:04:18,261.821594238281,304.765350341797,48.1384544372559,0.845535516738892,1.79321157932282,15
09-04-2023 11:04:21,260.880187988281,305.631530761719,48.1435661315918,0.845527052879334,1.79282927513123,15
09-04-2023 11:04:24,261.570007324219,305.156036376953,48.1386528015137,0.845552206039429,1.79263341426849,15
09-04-2023 11:04:27,261.563323974609,305.156036376953,48.1377487182617,0.845561683177948,1.79244649410248,15
09-04-2023 11:04:30,261.291625976563,305.156036376953,48.1400032043457,0.845600128173828,1.79302418231964,15
09-04-2023 11:04:33,261.694946289063,305.239898681641,48.1372451782227,0.845621228218079,1.79293322563171,15
09-04-2023 11:04:36,261.555511474609,305.67578125,48.1377105712891,0.845641255378723,1.79276382923126,15
09-04-2023 11:04:39,261.899078369141,305.396118164063,48.1328887939453,0.84564733505249,1.79208767414093,15
09-04-2023 11:04:42,261.756958007813,305.156036376953,48.1265068054199,0.845638871192932,1.79229807853699,15
09-04-2023 11:04:45,260.967010498047,305.352661132813,48.1268157958984,0.845642566680908,1.79225921630859,15
09-04-2023 11:04:48,261.348022460938,305.631866455078,48.1222610473633,0.845617294311523,1.79261314868927,15
09-04-2023 11:04:51,260.947906494141,305.087280273438,48.1164398193359,0.845659613609314,1.79258322715759,15
09-04-2023 11:04:54,260.978149414063,304.806640625,48.1152877807617,0.845654308795929,1.79261469841003,15
09-04-2023 11:04:57,261.374053955078,304.711669921875,48.109058380127,0.845601558685303,1.79211008548737,15
09-04-2023 11:05:00,261.302490234375,305.156036376953,48.1021614074707,0.845703542232513,1.79209136962891,15
09-04-2023 11:05:03,262.214904785156,304.971984863281,48.1037330627441,0.845762193202972,1.79162085056305,15
09-04-2023 11:05:06,262.480041503906,304.637756347656,48.098388671875,0.84573245048523,1.79253792762756,15
09-04-2023 11:05:09,262.260223388672,305.199493408203,48.0927238464356,0.845704734325409,1.79229557514191,15
09-04-2023 11:05:12,261.474822998047,305.634246826172,48.0926666259766,0.845669686794281,1.79282939434052,15
09-04-2023 11:05:15,261.387817382813,304.637298583984,48.091926574707,0.845687985420227,1.79191291332245,15
09-04-2023 11:05:18,261.900177001953,305.140655517578,48.0836715698242,0.845648884773254,1.79184782505035,15
09-04-2023 11:05:21,262.150268554688,304.936340332031,48.0783271789551,0.845605373382568,1.79188334941864,15
09-04-2023 11:05:24,262.261474609375,304.732055664063,48.0810432434082,0.845619559288025,1.7923059463501,15
09-04-2023 11:05:27,261.775299072266,304.778289794922,48.0776710510254,0.845597803592682,1.79189944267273,15
09-04-2023 11:05:30,260.763244628906,305.632293701172,48.0759735107422,0.845629572868347,1.79215216636658,15
09-04-2023 11:05:33,261.526977539063,304.713439941406,48.076171875,0.845667660236359,1.79167771339417,15
09-04-2023 11:05:36,261.88232421875,306.2421875,48.0726203918457,0.845645248889923,1.79117631912231,15
09-04-2023 11:05:39,261.294036865234,305.680694580078,48.0669479370117,0.845603346824646,1.79139137268066,15
09-04-2023 11:05:42,260.643524169922,305.122039794922,48.064884185791,0.845695495605469,1.79206395149231,15
09-04-2023 11:05:45,261.124481201172,304.654357910156,48.0660629272461,0.845718085765839,1.79181599617004,15
09-04-2023 11:05:48,261.780975341797,305.701812744141,48.0600166320801,0.845685303211212,1.792116522789,15
09-04-2023 11:05:51,262.270477294922,305.404815673828,48.0574798583984,0.845693409442902,1.79119968414307,15
09-04-2023 11:05:54,261.327728271484,305.065490722656,48.060977935791,0.845650315284729,1.79132556915283,15
09-04-2023 11:05:57,261.909454345703,304.769348144531,48.0571784973145,0.845610976219177,1.79095637798309,15
09-04-2023 11:06:00,261.113983154297,305.629455566406,48.0519905090332,0.845583617687225,1.79085636138916,15
09-04-2023 11:06:03,260.573486328125,305.187835693359,48.0476150512695,0.845582604408264,1.79118609428406,15
09-04-2023 11:06:06,260.746185302734,305.384643554688,48.0463218688965,0.845670163631439,1.79144883155823,15
09-04-2023 11:06:09,260.300231933594,305.581451416016,48.0404853820801,0.845683634281158,1.79123616218567,15
09-04-2023 11:06:12,260.981811523438,305.544494628906,48.0355491638184,0.845695793628693,1.79089033603668,15
09-04-2023 11:06:15,261.280548095703,304.983612060547,48.032901763916,0.845708608627319,1.79059672355652,15
09-04-2023 11:06:18,261.270111083984,304.684844970703,48.0334053039551,0.845732510089874,1.79013562202454,15
09-04-2023 11:06:21,261.741394042969,305.112884521484,48.0275573730469,0.845749020576477,1.79054605960846,15
09-04-2023 11:06:24,261.387145996094,304.832061767578,48.0219192504883,0.845741033554077,1.79095184803009,15
09-04-2023 11:06:27,260.948120117188,304.681030273438,48.0184783935547,0.845722496509552,1.79088509082794,15
09-04-2023 11:06:30,260.844116210938,305.242889404297,48.0180740356445,0.845687568187714,1.79049277305603,15
09-04-2023 11:06:33,261.624206542969,305.544036865234,48.0104560852051,0.845676422119141,1.7908136844635,15
09-04-2023 11:06:36,261.393768310547,304.508087158203,48.0020027160645,0.845679700374603,1.79008316993713,15
09-04-2023 11:06:39,261.696441650391,304.206787109375,47.9968605041504,0.845703661441803,1.79090750217438,15
09-04-2023 11:06:42,260.656188964844,305.070129394531,47.9995765686035,0.845688760280609,1.79081630706787,15
09-04-2023 11:06:45,261.680816650391,304.761840820313,47.9957122802734,0.845648169517517,1.7910236120224,15
09-04-2023 11:06:48,262.578033447266,305.676300048828,47.9919357299805,0.84564608335495,1.79046940803528,15
09-04-2023 11:06:51,261.924835205078,305.396301269531,47.9867782592773,0.845654547214508,1.79021227359772,15
09-04-2023 11:06:54,261.429565429688,305.156036376953,47.9897804260254,0.845685541629791,1.79000151157379,15
09-04-2023 11:06:57,262.029266357422,305.156036376953,47.985954284668,0.845698952674866,1.79043900966644,15
09-04-2023 11:07:00,261.416900634766,305.156036376953,47.980354309082,0.845710098743439,1.79003286361694,15
09-04-2023 11:07:03,260.947143554688,305.114105224609,47.974853515625,0.84570187330246,1.79003930091858,15
09-04-2023 11:07:06,262.102172851563,304.636413574219,47.9709625244141,0.845729172229767,1.78901362419128,15
09-04-2023 11:07:09,261.714904785156,305.132995605469,47.9750556945801,0.845716774463654,1.7889678478241,15
09-04-2023 11:07:12,262.352233886719,304.825805664063,47.9742965698242,0.845760107040405,1.78962957859039,15
09-04-2023 11:07:15,261.864776611328,304.733001708984,47.9717826843262,0.845754563808441,1.78955638408661,15
09-04-2023 11:07:18,261.650451660156,305.156036376953,47.970100402832,0.845768094062805,1.78970050811768,15
09-04-2023 11:07:21,261.273162841797,305.156036376953,47.9706916809082,0.845753073692322,1.78946912288666,15
09-04-2023 11:07:24,261.289581298828,305.023132324219,47.9742698669434,0.845741033554077,1.7891081571579,15
09-04-2023 11:07:27,261.170440673828,304.660583496094,47.9696006774902,0.845743894577026,1.78931951522827,15
09-04-2023 11:07:30,262.037353515625,304.939910888672,47.9649848937988,0.845746159553528,1.78859043121338,15
09-04-2023 11:07:33,261.342987060547,305.219573974609,47.9613037109375,0.845764815807343,1.78900730609894,15
09-04-2023 11:07:36,261.562225341797,305.500274658203,47.9602661132813,0.845759212970734,1.78901267051697,15
09-04-2023 11:07:39,261.3037109375,305.477752685547,47.9585113525391,0.845750331878662,1.78907322883606,15
09-04-2023 11:07:42,261.523834228516,304.635284423828,47.9641571044922,0.845749974250794,1.78835451602936,15
09-04-2023 11:07:45,262.05126953125,305.115325927734,47.9589729309082,0.845737516880035,1.7884486913681,15
